variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1850,-0.5880733784122185
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1850,-0.5880733784122185
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1851,-0.5216371172177219
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1851,-0.5216371172177219
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1852,-0.5261752255887586
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1852,-0.5261752255887586
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1853,-0.5107420141833927
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1853,-0.5107420141833927
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1854,-0.6934823279304396
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1854,-0.6934823279304396
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1855,-0.5548123621834407
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1855,-0.5548123621834407
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1856,-0.42526713488149426
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1856,-0.42526713488149426
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1857,-0.4856802611304829
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1857,-0.4856802611304829
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1858,-0.46736063814972795
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1858,-0.46736063814972795
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1859,-0.37884566996990543
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1859,-0.37884566996990543
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1860,-0.35310215529153766
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1860,-0.35310215529153766
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1861,-0.4746959599175966
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1861,-0.4746959599175966
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1862,-0.30160456900068766
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1862,-0.30160456900068766
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1863,-0.2714578759409392
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1863,-0.2714578759409392
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1864,-0.2682807475084701
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1864,-0.2682807475084701
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1865,-0.360402002138585
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1865,-0.360402002138585
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1866,-0.35431805098068025
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1866,-0.35431805098068025
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1867,-0.10254273097604027
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1867,-0.10254273097604027
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1868,-0.0010288819323704956
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1868,-0.0010288819323704956
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1869,-0.12757443178014682
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1869,-0.12757443178014682
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1870,-0.12456909437736385
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1870,-0.12456909437736385
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1871,-0.09072397303668822
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1871,-0.09072397303668822
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1872,0.12365206275217133
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1872,0.12365206275217133
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1873,0.10736243058209993
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1873,0.10736243058209993
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1874,0.042386622373328464
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1874,0.042386622373328464
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1875,0.09704735706606016
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1875,0.09704735706606016
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1876,0.23549300858820743
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1876,0.23549300858820743
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1877,0.24403579076789583
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1877,0.24403579076789583
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1878,0.325756970266184
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1878,0.325756970266184
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1879,0.24945330568561985
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1879,0.24945330568561985
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1880,0.2415871747291476
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1880,0.2415871747291476
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1881,0.24421336449398723
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1881,0.24421336449398723
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1882,0.3532776779946971
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1882,0.3532776779946971
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1883,0.2516247049114213
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1883,0.2516247049114213
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1884,0.4430484333181539
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1884,0.4430484333181539
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1885,0.5001263669876153
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1885,0.5001263669876153
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1886,0.2737397705754461
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1886,0.2737397705754461
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1887,0.39947085973500407
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1887,0.39947085973500407
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1888,0.58153403372512
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1888,0.58153403372512
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1889,0.5568924825230965
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1889,0.5568924825230965
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1890,0.5121046711913095
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1890,0.5121046711913095
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1891,0.6193356921516511
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1891,0.6193356921516511
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1892,0.750314610166356
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1892,0.750314610166356
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1893,0.7731732834621994
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1893,0.7731732834621994
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1894,0.8953958362766912
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1894,0.8953958362766912
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1895,1.0040756418736123
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1895,1.0040756418736123
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1896,1.0274712642117265
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1896,1.0274712642117265
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1897,0.9552808846553376
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1897,0.9552808846553376
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1898,1.0260240733544492
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1898,1.0260240733544492
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1899,1.0353747586361237
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1899,1.0353747586361237
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1900,1.1058517499321852
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1900,1.1058517499321852
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1901,1.0079547974263505
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1901,1.0079547974263505
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1902,1.201061328695232
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1902,1.201061328695232
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1903,1.2019143190814816
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1903,1.2019143190814816
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1904,1.1584267188001718
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1904,1.1584267188001718
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1905,1.3084718539192295
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1905,1.3084718539192295
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1906,1.295024340133466
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1906,1.295024340133466
