variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1850,-1.0431586470513707
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1851,-0.9936788276643256
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1852,-1.097233329465098
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1853,-1.202957485310037
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1854,-1.1959704657315342
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1855,-1.1583974256190004
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1856,-1.2152782103181607
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1857,-1.0290563076623584
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1858,-1.018144376213172
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1859,-1.0598346614916068
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1860,-0.9795949547958571
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1861,-0.7941214068407589
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1862,-0.5813587669649678
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1863,-0.8375592687360722
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1864,-0.7940227477877215
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1865,-0.7573155231116289
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1866,-0.7774857575465148
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1867,-0.7410165184769539
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1868,-0.6931761786345874
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1869,-0.695603249743499
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1870,-0.7729055764399391
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1871,-0.6957171657290928
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1872,-0.6421626344451852
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1873,-0.3869955076771703
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1874,-0.47801704447988413
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1875,-0.5194925939963468
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1876,-0.49944724762821124
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1877,-0.2762310407298969
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1878,-0.27211715621803023
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1879,-0.2756452713414319
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1880,-0.3717894924106986
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1881,-0.4279486511613868
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1882,-0.3921832773193046
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1883,-0.3682424705767744
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1884,-0.11298668382676169
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1885,-0.05412367636108684
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1886,-0.2967005927901596
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1887,-0.14369109320216467
