variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0001,-1.007438965169115
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0002,-0.981405214896597
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0003,-0.9724708104957926
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0004,-0.8906465567358168
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0005,-0.9462013542181467
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0006,-0.9651339645812413
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0007,-1.0477446757872713
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0008,-0.8573298794700008
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0009,-0.8808762719773995
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0010,-0.9694765466538797
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0011,-0.9356191865519463
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0012,-0.8803088080085217
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0013,-0.9133956654470694
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0014,-0.8068547491814684
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0015,-0.8347290085300187
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0016,-0.7136506438076822
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0017,-0.7345111928070196
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0018,-0.7364530906901336
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0019,-0.723573414722182
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0020,-0.7266212202254678
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0021,-0.5308259857548592
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0022,-0.6597427068378465
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0023,-0.5197235881489064
tas,1pctCO2,r1i1p1f1,FIO-ESM-2-0,0024,-0.40085636131578894
