variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1850,-0.3554827563501135
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1850,-0.3554827563501135
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1851,-0.49408886389392137
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1851,-0.49408886389392137
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1852,-0.4957776271402281
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1852,-0.4957776271402281
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1853,-0.5112842645393698
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1853,-0.5112842645393698
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1854,-0.5480574446074229
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1854,-0.5480574446074229
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1855,-0.426921613216507
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1855,-0.426921613216507
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1856,-0.4018941879313047
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1856,-0.4018941879313047
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1857,-0.21495988225370866
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1857,-0.21495988225370866
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1858,-0.2732519553630368
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1858,-0.2732519553630368
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1859,-0.3189918734298658
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1859,-0.3189918734298658
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1860,-0.23295973117927815
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1860,-0.23295973117927815
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1861,-0.17405489837580035
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1861,-0.17405489837580035
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1862,-0.19529751117573824
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1862,-0.19529751117573824
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1863,-0.3554892077541467
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1863,-0.3554892077541467
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1864,-0.2527964533859972
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1864,-0.2527964533859972
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1865,-0.07959562133697773
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1865,-0.07959562133697773
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1866,-0.27293343222828526
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1866,-0.27293343222828526
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1867,-0.35620655688938996
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1867,-0.35620655688938996
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1868,-0.2969866617132766
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1868,-0.2969866617132766
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1869,-0.09762114528888333
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1869,-0.09762114528888333
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1870,0.13146619961577244
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1870,0.13146619961577244
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1871,0.018746772119868638
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1871,0.018746772119868638
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1872,-0.003846924872220825
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1872,-0.003846924872220825
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1873,0.1052324574087038
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1873,0.1052324574087038
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1874,0.29158978454955786
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1874,0.29158978454955786
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1875,0.14196622676496418
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1875,0.14196622676496418
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1876,0.1332640892887298
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1876,0.1332640892887298
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1877,0.21252386660592038
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1877,0.21252386660592038
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1878,0.299484841860874
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1878,0.299484841860874
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1879,0.45397168424011625
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1879,0.45397168424011625
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1880,0.4431322749971969
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1880,0.4431322749971969
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1881,0.4759248880864675
