variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0001,-1.1082528514332353
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0001,-1.1082528514332353
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0002,-0.9085488660416559
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0002,-0.9085488660416559
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0003,-0.8241339019250518
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0003,-0.8241339019250518
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0004,-1.0157609115603918
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0004,-1.0157609115603918
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0005,-0.976514280903416
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0005,-0.976514280903416
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0006,-0.8863704710728371
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0006,-0.8863704710728371
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0007,-0.7911673140933999
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0007,-0.7911673140933999
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0008,-0.7824554964560093
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0008,-0.7824554964560093
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0009,-0.7522780550687003
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0009,-0.7522780550687003
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0010,-0.7734613225095472
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0010,-0.7734613225095472
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0011,-0.9807180086168614
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0011,-0.9807180086168614
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0012,-0.8875439538402361
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0012,-0.8875439538402361
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0013,-0.6970884413496492
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0013,-0.6970884413496492
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0014,-0.696191252429287
tas,1pctCO2,r1i1p1f1,CESM2-WACCM,0014,-0.696191252429287
