variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0370,-0.7373218481526465
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0371,-0.9043766544032223
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0372,-1.0127626727348797
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0373,-1.0101991122118648
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0374,-0.8310842434851793
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0375,-0.9345140593499082
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0376,-0.9150015574301733
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0377,-1.079520989277512
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0378,-0.7849521530108063
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0379,-0.7489822968551039
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0380,-0.8361911773533848
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0381,-0.8476125844683793
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0382,-0.8132771020684686
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0383,-0.828815699832262
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0384,-0.7237778281562441
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0385,-0.6232968127267782
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0386,-0.7076413719679522
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0387,-0.752326802966536
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0388,-0.4404796130710906
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0389,-0.5964779170529368
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0390,-0.7194406960400102
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0391,-0.500093147466032
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0392,-0.5745061758564134
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0393,-0.5757308565628705
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0394,-0.5918115218435673
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0395,-0.4832168701897217
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0396,-0.4890115586904358
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0397,-0.5559633742600454
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0398,-0.5582355915070139
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0399,-0.4650226029815485
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0400,-0.49187756475407696
tas,1pctCO2,r1i1p1f1,FGOALS-g3,0401,-0.32836852145396733
