variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,CESM2,0036,0.10260371735915896
tas,1pctCO2,r1i1p1f1,CESM2,0037,0.21071442727134126
tas,1pctCO2,r1i1p1f1,CESM2,0037,0.21071442727134126
tas,1pctCO2,r1i1p1f1,CESM2,0038,0.06188694047267518
tas,1pctCO2,r1i1p1f1,CESM2,0038,0.06188694047267518
tas,1pctCO2,r1i1p1f1,CESM2,0039,-0.05962378407622282
tas,1pctCO2,r1i1p1f1,CESM2,0039,-0.05962378407622282
tas,1pctCO2,r1i1p1f1,CESM2,0040,0.07146964333929873
tas,1pctCO2,r1i1p1f1,CESM2,0040,0.07146964333929873
tas,1pctCO2,r1i1p1f1,CESM2,0041,0.5269676361828601
tas,1pctCO2,r1i1p1f1,CESM2,0041,0.5269676361828601
tas,1pctCO2,r1i1p1f1,CESM2,0042,0.39000423987590693
tas,1pctCO2,r1i1p1f1,CESM2,0042,0.39000423987590693
tas,1pctCO2,r1i1p1f1,CESM2,0043,0.0782185141017635
tas,1pctCO2,r1i1p1f1,CESM2,0043,0.0782185141017635
tas,1pctCO2,r1i1p1f1,CESM2,0044,0.18007463801671975
tas,1pctCO2,r1i1p1f1,CESM2,0044,0.18007463801671975
tas,1pctCO2,r1i1p1f1,CESM2,0045,0.2911924424485619
tas,1pctCO2,r1i1p1f1,CESM2,0045,0.2911924424485619
tas,1pctCO2,r1i1p1f1,CESM2,0046,0.49326503462970095
tas,1pctCO2,r1i1p1f1,CESM2,0046,0.49326503462970095
tas,1pctCO2,r1i1p1f1,CESM2,0047,0.32677012005916595
tas,1pctCO2,r1i1p1f1,CESM2,0047,0.32677012005916595
tas,1pctCO2,r1i1p1f1,CESM2,0048,0.2757759815972918
tas,1pctCO2,r1i1p1f1,CESM2,0048,0.2757759815972918
tas,1pctCO2,r1i1p1f1,CESM2,0049,0.5506322024617134
tas,1pctCO2,r1i1p1f1,CESM2,0049,0.5506322024617134
tas,1pctCO2,r1i1p1f1,CESM2,0050,0.6254449400927911
tas,1pctCO2,r1i1p1f1,CESM2,0050,0.6254449400927911
tas,1pctCO2,r1i1p1f1,CESM2,0051,0.4726250430036316
tas,1pctCO2,r1i1p1f1,CESM2,0051,0.4726250430036316
tas,1pctCO2,r1i1p1f1,CESM2,0052,0.6995303926743759
tas,1pctCO2,r1i1p1f1,CESM2,0052,0.6995303926743759
tas,1pctCO2,r1i1p1f1,CESM2,0053,0.7587318772796152
tas,1pctCO2,r1i1p1f1,CESM2,0053,0.7587318772796152
tas,1pctCO2,r1i1p1f1,CESM2,0054,0.6316622972727259
tas,1pctCO2,r1i1p1f1,CESM2,0054,0.6316622972727259
tas,1pctCO2,r1i1p1f1,CESM2,0055,0.808664533709873
tas,1pctCO2,r1i1p1f1,CESM2,0055,0.808664533709873
tas,1pctCO2,r1i1p1f1,CESM2,0056,0.7400479887467668
tas,1pctCO2,r1i1p1f1,CESM2,0056,0.7400479887467668
tas,1pctCO2,r1i1p1f1,CESM2,0057,0.9355941952511557
tas,1pctCO2,r1i1p1f1,CESM2,0057,0.9355941952511557
tas,1pctCO2,r1i1p1f1,CESM2,0058,0.7990602554196471
tas,1pctCO2,r1i1p1f1,CESM2,0058,0.7990602554196471
tas,1pctCO2,r1i1p1f1,CESM2,0059,0.8110080150768226
tas,1pctCO2,r1i1p1f1,CESM2,0059,0.8110080150768226
tas,1pctCO2,r1i1p1f1,CESM2,0060,0.8975269129570052
tas,1pctCO2,r1i1p1f1,CESM2,0060,0.8975269129570052
tas,1pctCO2,r1i1p1f1,CESM2,0061,1.0319283972734752
tas,1pctCO2,r1i1p1f1,CESM2,0061,1.0319283972734752
tas,1pctCO2,r1i1p1f1,CESM2,0062,1.086978586691032
tas,1pctCO2,r1i1p1f1,CESM2,0062,1.086978586691032
tas,1pctCO2,r1i1p1f1,CESM2,0063,1.0476101513668823
tas,1pctCO2,r1i1p1f1,CESM2,0063,1.0476101513668823
tas,1pctCO2,r1i1p1f1,CESM2,0064,1.026202629867555
tas,1pctCO2,r1i1p1f1,CESM2,0064,1.026202629867555
tas,1pctCO2,r1i1p1f1,CESM2,0065,1.04083292983006
tas,1pctCO2,r1i1p1f1,CESM2,0065,1.04083292983006
tas,1pctCO2,r1i1p1f1,CESM2,0066,1.06879152108354
tas,1pctCO2,r1i1p1f1,CESM2,0066,1.06879152108354
tas,1pctCO2,r1i1p1f1,CESM2,0067,0.9139947482751154
tas,1pctCO2,r1i1p1f1,CESM2,0067,0.9139947482751154
tas,1pctCO2,r1i1p1f1,CESM2,0068,1.006505671529112
tas,1pctCO2,r1i1p1f1,CESM2,0068,1.006505671529112
tas,1pctCO2,r1i1p1f1,CESM2,0069,1.198071111777324
tas,1pctCO2,r1i1p1f1,CESM2,0069,1.198071111777324
tas,1pctCO2,r1i1p1f1,CESM2,0070,1.2359271867067605
tas,1pctCO2,r1i1p1f1,CESM2,0070,1.2359271867067605
tas,1pctCO2,r1i1p1f1,CESM2,0071,1.2977757037124888
tas,1pctCO2,r1i1p1f1,CESM2,0071,1.2977757037124888
tas,1pctCO2,r1i1p1f1,CESM2,0072,1.2376500786643305
tas,1pctCO2,r1i1p1f1,CESM2,0072,1.2376500786643305
tas,1pctCO2,r1i1p1f1,CESM2,0073,1.2014725526485677
tas,1pctCO2,r1i1p1f1,CESM2,0073,1.2014725526485677
tas,1pctCO2,r1i1p1f1,CESM2,0074,1.2963673425055617
tas,1pctCO2,r1i1p1f1,CESM2,0074,1.2963673425055617
tas,1pctCO2,r1i1p1f1,CESM2,0075,1.3706150180885857
tas,1pctCO2,r1i1p1f1,CESM2,0075,1.3706150180885857
tas,1pctCO2,r1i1p1f1,CESM2,0076,1.34676937269694
tas,1pctCO2,r1i1p1f1,CESM2,0076,1.34676937269694
tas,1pctCO2,r1i1p1f1,CESM2,0077,1.4443541389420602
tas,1pctCO2,r1i1p1f1,CESM2,0077,1.4443541389420602
tas,1pctCO2,r1i1p1f1,CESM2,0078,1.4626082090621253
tas,1pctCO2,r1i1p1f1,CESM2,0078,1.4626082090621253
tas,1pctCO2,r1i1p1f1,CESM2,0079,1.3490555080866216
tas,1pctCO2,r1i1p1f1,CESM2,0079,1.3490555080866216
tas,1pctCO2,r1i1p1f1,CESM2,0080,1.4416015949849452
tas,1pctCO2,r1i1p1f1,CESM2,0080,1.4416015949849452
tas,1pctCO2,r1i1p1f1,CESM2,0081,1.4882000484437299
tas,1pctCO2,r1i1p1f1,CESM2,0081,1.4882000484437299
tas,1pctCO2,r1i1p1f1,CESM2,0082,1.6451006037944467
tas,1pctCO2,r1i1p1f1,CESM2,0082,1.6451006037944467
tas,1pctCO2,r1i1p1f1,CESM2,0083,1.4431105093227075
tas,1pctCO2,r1i1p1f1,CESM2,0083,1.4431105093227075
tas,1pctCO2,r1i1p1f1,CESM2,0084,1.4380233279803178
tas,1pctCO2,r1i1p1f1,CESM2,0084,1.4380233279803178
tas,1pctCO2,r1i1p1f1,CESM2,0085,1.6523029850769149
tas,1pctCO2,r1i1p1f1,CESM2,0085,1.6523029850769149
tas,1pctCO2,r1i1p1f1,CESM2,0086,1.634422678853582
tas,1pctCO2,r1i1p1f1,CESM2,0086,1.634422678853582
tas,1pctCO2,r1i1p1f1,CESM2,0087,1.7867367823818654
tas,1pctCO2,r1i1p1f1,CESM2,0087,1.7867367823818654
tas,1pctCO2,r1i1p1f1,CESM2,0088,1.965334566873537
tas,1pctCO2,r1i1p1f1,CESM2,0088,1.965334566873537
tas,1pctCO2,r1i1p1f1,CESM2,0089,1.9335864040335196
tas,1pctCO2,r1i1p1f1,CESM2,0089,1.9335864040335196
tas,1pctCO2,r1i1p1f1,CESM2,0090,1.8808718075419506
tas,1pctCO2,r1i1p1f1,CESM2,0090,1.8808718075419506
tas,1pctCO2,r1i1p1f1,CESM2,0091,2.1402926703530625
tas,1pctCO2,r1i1p1f1,CESM2,0091,2.1402926703530625
tas,1pctCO2,r1i1p1f1,CESM2,0092,2.047850617826782
tas,1pctCO2,r1i1p1f1,CESM2,0092,2.047850617826782
tas,1pctCO2,r1i1p1f1,CESM2,0093,1.8804580118395506
tas,1pctCO2,r1i1p1f1,CESM2,0093,1.8804580118395506
tas,1pctCO2,r1i1p1f1,CESM2,0094,2.17338802901412
tas,1pctCO2,r1i1p1f1,CESM2,0094,2.17338802901412
tas,1pctCO2,r1i1p1f1,CESM2,0095,2.138089211324086
tas,1pctCO2,r1i1p1f1,CESM2,0095,2.138089211324086
tas,1pctCO2,r1i1p1f1,CESM2,0096,2.110645947819762
tas,1pctCO2,r1i1p1f1,CESM2,0096,2.110645947819762
tas,1pctCO2,r1i1p1f1,CESM2,0097,2.239776147694272
tas,1pctCO2,r1i1p1f1,CESM2,0097,2.239776147694272
tas,1pctCO2,r1i1p1f1,CESM2,0098,2.193330424711121
tas,1pctCO2,r1i1p1f1,CESM2,0098,2.193330424711121
tas,1pctCO2,r1i1p1f1,CESM2,0099,2.2600060653354035
tas,1pctCO2,r1i1p1f1,CESM2,0099,2.2600060653354035
tas,1pctCO2,r1i1p1f1,CESM2,0100,2.180399994578636
tas,1pctCO2,r1i1p1f1,CESM2,0100,2.180399994578636
tas,1pctCO2,r1i1p1f1,CESM2,0101,2.297238789363348
tas,1pctCO2,r1i1p1f1,CESM2,0101,2.297238789363348
tas,1pctCO2,r1i1p1f1,CESM2,0102,2.3559667081300404
tas,1pctCO2,r1i1p1f1,CESM2,0102,2.3559667081300404
tas,1pctCO2,r1i1p1f1,CESM2,0103,2.463555269866333
tas,1pctCO2,r1i1p1f1,CESM2,0103,2.463555269866333
tas,1pctCO2,r1i1p1f1,CESM2,0104,2.445884578940479
tas,1pctCO2,r1i1p1f1,CESM2,0104,2.445884578940479
tas,1pctCO2,r1i1p1f1,CESM2,0105,2.572299607727757
tas,1pctCO2,r1i1p1f1,CESM2,0105,2.572299607727757
tas,1pctCO2,r1i1p1f1,CESM2,0106,2.7112134771450656
tas,1pctCO2,r1i1p1f1,CESM2,0106,2.7112134771450656
tas,1pctCO2,r1i1p1f1,CESM2,0107,2.6987019407408184
tas,1pctCO2,r1i1p1f1,CESM2,0107,2.6987019407408184
tas,1pctCO2,r1i1p1f1,CESM2,0108,2.8453864451135473
tas,1pctCO2,r1i1p1f1,CESM2,0108,2.8453864451135473
tas,1pctCO2,r1i1p1f1,CESM2,0109,3.0351970303604503
tas,1pctCO2,r1i1p1f1,CESM2,0109,3.0351970303604503
tas,1pctCO2,r1i1p1f1,CESM2,0110,2.8986864167463295
tas,1pctCO2,r1i1p1f1,CESM2,0110,2.8986864167463295
tas,1pctCO2,r1i1p1f1,CESM2,0111,2.97984226904299
tas,1pctCO2,r1i1p1f1,CESM2,0111,2.97984226904299
tas,1pctCO2,r1i1p1f1,CESM2,0112,3.047130859577692
tas,1pctCO2,r1i1p1f1,CESM2,0112,3.047130859577692
tas,1pctCO2,r1i1p1f1,CESM2,0113,3.0468371429787453
tas,1pctCO2,r1i1p1f1,CESM2,0113,3.0468371429787453
tas,1pctCO2,r1i1p1f1,CESM2,0114,3.1435981436926
tas,1pctCO2,r1i1p1f1,CESM2,0114,3.1435981436926
tas,1pctCO2,r1i1p1f1,CESM2,0115,3.185927476059817
tas,1pctCO2,r1i1p1f1,CESM2,0115,3.185927476059817
tas,1pctCO2,r1i1p1f1,CESM2,0116,3.1627967547797766
tas,1pctCO2,r1i1p1f1,CESM2,0116,3.1627967547797766
tas,1pctCO2,r1i1p1f1,CESM2,0117,3.3357779516879305
tas,1pctCO2,r1i1p1f1,CESM2,0117,3.3357779516879305
tas,1pctCO2,r1i1p1f1,CESM2,0118,3.1637765914115334
tas,1pctCO2,r1i1p1f1,CESM2,0118,3.1637765914115334
tas,1pctCO2,r1i1p1f1,CESM2,0119,3.153055516709685
tas,1pctCO2,r1i1p1f1,CESM2,0119,3.153055516709685
tas,1pctCO2,r1i1p1f1,CESM2,0120,3.389282379086069
tas,1pctCO2,r1i1p1f1,CESM2,0120,3.389282379086069
tas,1pctCO2,r1i1p1f1,CESM2,0121,3.4630267214553214
tas,1pctCO2,r1i1p1f1,CESM2,0121,3.4630267214553214
tas,1pctCO2,r1i1p1f1,CESM2,0122,3.418879819617416
tas,1pctCO2,r1i1p1f1,CESM2,0122,3.418879819617416
tas,1pctCO2,r1i1p1f1,CESM2,0123,3.493834927217506
tas,1pctCO2,r1i1p1f1,CESM2,0123,3.493834927217506
tas,1pctCO2,r1i1p1f1,CESM2,0124,3.5519306225049263
tas,1pctCO2,r1i1p1f1,CESM2,0124,3.5519306225049263
tas,1pctCO2,r1i1p1f1,CESM2,0125,3.6021704532569174
tas,1pctCO2,r1i1p1f1,CESM2,0125,3.6021704532569174
tas,1pctCO2,r1i1p1f1,CESM2,0126,3.7534853352257187
tas,1pctCO2,r1i1p1f1,CESM2,0126,3.7534853352257187
tas,1pctCO2,r1i1p1f1,CESM2,0127,3.7988995145294666
tas,1pctCO2,r1i1p1f1,CESM2,0127,3.7988995145294666
tas,1pctCO2,r1i1p1f1,CESM2,0128,3.746823978812074
tas,1pctCO2,r1i1p1f1,CESM2,0128,3.746823978812074
tas,1pctCO2,r1i1p1f1,CESM2,0129,3.7915950307622666
tas,1pctCO2,r1i1p1f1,CESM2,0129,3.7915950307622666
tas,1pctCO2,r1i1p1f1,CESM2,0130,3.6629688019156106
tas,1pctCO2,r1i1p1f1,CESM2,0130,3.6629688019156106
tas,1pctCO2,r1i1p1f1,CESM2,0131,3.8499517076631946
tas,1pctCO2,r1i1p1f1,CESM2,0131,3.8499517076631946
tas,1pctCO2,r1i1p1f1,CESM2,0132,3.9544892067832507
tas,1pctCO2,r1i1p1f1,CESM2,0132,3.9544892067832507
tas,1pctCO2,r1i1p1f1,CESM2,0133,3.9765089867150323
tas,1pctCO2,r1i1p1f1,CESM2,0133,3.9765089867150323
tas,1pctCO2,r1i1p1f1,CESM2,0134,3.9207011056579404
tas,1pctCO2,r1i1p1f1,CESM2,0134,3.9207011056579404
tas,1pctCO2,r1i1p1f1,CESM2,0135,4.123700473115264
tas,1pctCO2,r1i1p1f1,CESM2,0135,4.123700473115264
tas,1pctCO2,r1i1p1f1,CESM2,0136,4.1068298262355825
tas,1pctCO2,r1i1p1f1,CESM2,0136,4.1068298262355825
tas,1pctCO2,r1i1p1f1,CESM2,0137,4.274547207547471
tas,1pctCO2,r1i1p1f1,CESM2,0137,4.274547207547471
tas,1pctCO2,r1i1p1f1,CESM2,0138,4.306601469645273
tas,1pctCO2,r1i1p1f1,CESM2,0138,4.306601469645273
tas,1pctCO2,r1i1p1f1,CESM2,0139,4.4170599779480995
tas,1pctCO2,r1i1p1f1,CESM2,0139,4.4170599779480995
tas,1pctCO2,r1i1p1f1,CESM2,0140,4.245748822883172
tas,1pctCO2,r1i1p1f1,CESM2,0140,4.245748822883172
tas,1pctCO2,r1i1p1f1,CESM2,0141,4.408668055149803
tas,1pctCO2,r1i1p1f1,CESM2,0141,4.408668055149803
tas,1pctCO2,r1i1p1f1,CESM2,0142,4.58359525067965
tas,1pctCO2,r1i1p1f1,CESM2,0142,4.58359525067965
tas,1pctCO2,r1i1p1f1,CESM2,0143,4.540633193884446
tas,1pctCO2,r1i1p1f1,CESM2,0143,4.540633193884446
tas,1pctCO2,r1i1p1f1,CESM2,0144,4.6636769490120855
tas,1pctCO2,r1i1p1f1,CESM2,0144,4.6636769490120855
tas,1pctCO2,r1i1p1f1,CESM2,0145,4.6665818964859795
tas,1pctCO2,r1i1p1f1,CESM2,0145,4.6665818964859795
tas,1pctCO2,r1i1p1f1,CESM2,0146,4.820611552572302
tas,1pctCO2,r1i1p1f1,CESM2,0146,4.820611552572302
tas,1pctCO2,r1i1p1f1,CESM2,0147,4.944474464328607
tas,1pctCO2,r1i1p1f1,CESM2,0147,4.944474464328607
tas,1pctCO2,r1i1p1f1,CESM2,0148,5.028563923527997
tas,1pctCO2,r1i1p1f1,CESM2,0148,5.028563923527997
tas,1pctCO2,r1i1p1f1,CESM2,0149,5.033176369262833
tas,1pctCO2,r1i1p1f1,CESM2,0149,5.033176369262833
tas,1pctCO2,r1i1p1f1,CESM2,0150,4.984038548296667
tas,1pctCO2,r1i1p1f1,CESM2,0150,4.984038548296667
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0001,-0.5356411206452094
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0002,-0.2763755156029788
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0003,0.0015253077286274674
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0004,0.3260384220965875
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0005,0.4530301459699331
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0006,0.801425716561539
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0007,0.7934057202208464
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0008,0.7501612272341731
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0009,0.8311402280191373
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0010,0.757071204335432
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0011,0.7464561322869372
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0012,0.9762996184475696
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0013,1.0697697574376548
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0014,1.1005948239541112
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0015,1.2216840103957907
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0016,1.2655651152057317
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0017,1.2363971225232149
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0018,1.0341429711572232
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0019,1.2506101384757358
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0020,1.0633812169713792
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0021,1.0444253325984505
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0022,1.1109750128213136
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0023,0.9984540432188851
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0024,1.0729649922385534
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0025,1.0714648645562193
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0026,1.2396690308034408
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0027,1.2091839483061335
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0028,1.346019016952141
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0029,1.406614053884823
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0030,1.2578758908625787
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0031,1.3415094907205685
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0032,1.311275087333172
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0033,1.293131030874008
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0034,1.278969645851987
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0035,1.2733525176604985
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0036,1.2587173957815025
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0037,1.3896049192639452
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0038,1.481897732269033
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0039,1.2828743341422637
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0040,1.0983043282307676
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0041,1.2369045318159237
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0042,1.3407323674044278
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0043,1.2653393277975056
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0044,1.3670103258839958
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0045,1.376602631497292
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0046,1.2750742501146988
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0047,1.3006883591011729
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0048,1.3711665192433884
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0049,1.4322279819485288
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0050,1.3208452252293341
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0051,1.374478743081113
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0052,1.480615516447017
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0053,1.342127643685103
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0054,1.494512720213038
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0055,1.3719939061944046
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0056,1.3646667011217346
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0057,1.4942593390747447
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0058,1.3078475288057803
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0059,1.5136426718804046
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0060,1.3022781901377698
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0061,1.188075028853973
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0062,1.418181097493573
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0063,1.5235236705239004
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0064,1.4274448323215552
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0065,1.4253942202858525
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0066,1.5351211329978582
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0067,1.3950927691475385
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0068,1.3936343372147917
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0069,1.4940941814172106
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0070,1.6821224710462843
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0071,1.2705491973436551
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0072,1.4696099593363101
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0073,1.5451886648833693
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0074,1.503576757718406
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0075,1.4354346214208817
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0076,1.3839622791335842
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0077,1.384885349177864
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0078,1.4680540843583572
tas,abrupt-2xCO2,r1i1p1f1,CESM2,0079,1.4843652147675357
