variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,TaiESM1,0001,-0.6342475241189618
tas,1pctCO2,r1i1p1f1,TaiESM1,0002,-0.437143579450435
tas,1pctCO2,r1i1p1f1,TaiESM1,0003,-0.5208533580791368
tas,1pctCO2,r1i1p1f1,TaiESM1,0004,-0.4515469358960331
tas,1pctCO2,r1i1p1f1,TaiESM1,0005,-0.4231063298138906
tas,1pctCO2,r1i1p1f1,TaiESM1,0006,-0.4865985708914309
tas,1pctCO2,r1i1p1f1,TaiESM1,0007,-0.388443998105231
tas,1pctCO2,r1i1p1f1,TaiESM1,0008,-0.24929253628494052
tas,1pctCO2,r1i1p1f1,TaiESM1,0009,-0.3829823528711245
tas,1pctCO2,r1i1p1f1,TaiESM1,0010,-0.48281664124573354
tas,1pctCO2,r1i1p1f1,TaiESM1,0011,-0.3378975411429792
tas,1pctCO2,r1i1p1f1,TaiESM1,0012,-0.26462948661378505
tas,1pctCO2,r1i1p1f1,TaiESM1,0013,-0.27372070500405243
tas,1pctCO2,r1i1p1f1,TaiESM1,0014,-0.2805965535012547
tas,1pctCO2,r1i1p1f1,TaiESM1,0015,-0.1454610591405867
tas,1pctCO2,r1i1p1f1,TaiESM1,0016,-0.02159759209649792
tas,1pctCO2,r1i1p1f1,TaiESM1,0017,0.06973384451583797
tas,1pctCO2,r1i1p1f1,TaiESM1,0018,-0.1802171276456761
tas,1pctCO2,r1i1p1f1,TaiESM1,0019,-0.20133026974605173
tas,1pctCO2,r1i1p1f1,TaiESM1,0020,0.04884973533239645
tas,1pctCO2,r1i1p1f1,TaiESM1,0021,0.10859227794463777
tas,1pctCO2,r1i1p1f1,TaiESM1,0022,0.016573607688712855
tas,1pctCO2,r1i1p1f1,TaiESM1,0023,0.005350312941061475
tas,1pctCO2,r1i1p1f1,TaiESM1,0024,0.09939364951247853
tas,1pctCO2,r1i1p1f1,TaiESM1,0025,-0.02558103215500296
tas,1pctCO2,r1i1p1f1,TaiESM1,0026,0.04851500905152761
tas,1pctCO2,r1i1p1f1,TaiESM1,0027,0.24621845393545527
tas,1pctCO2,r1i1p1f1,TaiESM1,0028,0.28244959773763867
tas,1pctCO2,r1i1p1f1,TaiESM1,0029,0.22912785049408058
tas,1pctCO2,r1i1p1f1,TaiESM1,0030,0.24522357737038192
tas,1pctCO2,r1i1p1f1,TaiESM1,0031,0.3257029138142684
tas,1pctCO2,r1i1p1f1,TaiESM1,0032,0.39467452002799064
tas,1pctCO2,r1i1p1f1,TaiESM1,0033,0.35543780007043324
tas,1pctCO2,r1i1p1f1,TaiESM1,0034,0.34518338115617553
tas,1pctCO2,r1i1p1f1,TaiESM1,0035,0.4625463237291001
tas,1pctCO2,r1i1p1f1,TaiESM1,0036,0.6561011615645498
tas,1pctCO2,r1i1p1f1,TaiESM1,0037,0.7044647767601759
tas,1pctCO2,r1i1p1f1,TaiESM1,0038,0.5350307768582638
tas,1pctCO2,r1i1p1f1,TaiESM1,0039,0.523447462533511
tas,1pctCO2,r1i1p1f1,TaiESM1,0040,0.5779939162582082
tas,1pctCO2,r1i1p1f1,TaiESM1,0041,0.8122905657845081
tas,1pctCO2,r1i1p1f1,TaiESM1,0042,0.8222272942493873
tas,1pctCO2,r1i1p1f1,TaiESM1,0043,0.8452358541174476
tas,1pctCO2,r1i1p1f1,TaiESM1,0044,0.8849467416625885
tas,1pctCO2,r1i1p1f1,TaiESM1,0045,0.8972575164593763
tas,1pctCO2,r1i1p1f1,TaiESM1,0046,0.8597246021803926
tas,1pctCO2,r1i1p1f1,TaiESM1,0047,0.8629633334879827
tas,1pctCO2,r1i1p1f1,TaiESM1,0048,0.8991239554744084
tas,1pctCO2,r1i1p1f1,TaiESM1,0049,1.1140341931644002
tas,1pctCO2,r1i1p1f1,TaiESM1,0050,1.1037086110010819
tas,1pctCO2,r1i1p1f1,TaiESM1,0051,1.0261486756596128
tas,1pctCO2,r1i1p1f1,TaiESM1,0052,0.9591575301733997
tas,1pctCO2,r1i1p1f1,TaiESM1,0053,1.1756682131351681
tas,1pctCO2,r1i1p1f1,TaiESM1,0054,1.2398705913508934
tas,1pctCO2,r1i1p1f1,TaiESM1,0055,1.234701160957684
tas,1pctCO2,r1i1p1f1,TaiESM1,0056,1.2619611704261047
tas,1pctCO2,r1i1p1f1,TaiESM1,0057,1.1714282147776771
tas,1pctCO2,r1i1p1f1,TaiESM1,0058,1.3025455369601104
tas,1pctCO2,r1i1p1f1,TaiESM1,0059,1.379910152096386
tas,1pctCO2,r1i1p1f1,TaiESM1,0060,1.392752788211567
tas,1pctCO2,r1i1p1f1,TaiESM1,0061,1.5106863527284986
tas,1pctCO2,r1i1p1f1,TaiESM1,0062,1.6083252279800035
tas,1pctCO2,r1i1p1f1,TaiESM1,0063,1.6152068305955254
tas,1pctCO2,r1i1p1f1,TaiESM1,0064,1.5395061028505665
tas,1pctCO2,r1i1p1f1,TaiESM1,0065,1.5321641842675149
tas,1pctCO2,r1i1p1f1,TaiESM1,0066,1.5610679187457777
tas,1pctCO2,r1i1p1f1,TaiESM1,0067,1.648623944097892
tas,1pctCO2,r1i1p1f1,TaiESM1,0068,1.7174937255983878
tas,1pctCO2,r1i1p1f1,TaiESM1,0069,1.7557447296576356
tas,1pctCO2,r1i1p1f1,TaiESM1,0070,1.7450606873480865
tas,1pctCO2,r1i1p1f1,TaiESM1,0071,1.8910720161057384
tas,1pctCO2,r1i1p1f1,TaiESM1,0072,1.9399339325581195
tas,1pctCO2,r1i1p1f1,TaiESM1,0073,2.0762707331849697
tas,1pctCO2,r1i1p1f1,TaiESM1,0074,2.0161063547463414
tas,1pctCO2,r1i1p1f1,TaiESM1,0075,2.0363695633349153
tas,1pctCO2,r1i1p1f1,TaiESM1,0076,2.2074538150041576
tas,1pctCO2,r1i1p1f1,TaiESM1,0077,2.3524091005539844
tas,1pctCO2,r1i1p1f1,TaiESM1,0078,2.1206023330834682
tas,1pctCO2,r1i1p1f1,TaiESM1,0079,1.937076978953371
tas,1pctCO2,r1i1p1f1,TaiESM1,0080,2.196946984699707
tas,1pctCO2,r1i1p1f1,TaiESM1,0081,2.374635836957623
tas,1pctCO2,r1i1p1f1,TaiESM1,0082,2.331239553813532
tas,1pctCO2,r1i1p1f1,TaiESM1,0083,2.4181042548807454
tas,1pctCO2,r1i1p1f1,TaiESM1,0084,2.588021649339055
tas,1pctCO2,r1i1p1f1,TaiESM1,0085,2.4662122563881894
tas,1pctCO2,r1i1p1f1,TaiESM1,0086,2.5086290886670213
tas,1pctCO2,r1i1p1f1,TaiESM1,0087,2.661420111827624
tas,1pctCO2,r1i1p1f1,TaiESM1,0088,2.6374838103733396
tas,1pctCO2,r1i1p1f1,TaiESM1,0089,2.63396596954766
tas,1pctCO2,r1i1p1f1,TaiESM1,0090,2.6962530285567823
tas,1pctCO2,r1i1p1f1,TaiESM1,0091,2.7818508644201643
tas,1pctCO2,r1i1p1f1,TaiESM1,0092,2.914319739842142
tas,1pctCO2,r1i1p1f1,TaiESM1,0093,3.060755094838555
tas,1pctCO2,r1i1p1f1,TaiESM1,0094,2.9999825374155193
tas,1pctCO2,r1i1p1f1,TaiESM1,0095,2.875271504189584
tas,1pctCO2,r1i1p1f1,TaiESM1,0096,2.951292026504177
tas,1pctCO2,r1i1p1f1,TaiESM1,0097,3.1873584974892992
tas,1pctCO2,r1i1p1f1,TaiESM1,0098,3.2116977161251725
tas,1pctCO2,r1i1p1f1,TaiESM1,0099,3.1129221140300274
tas,1pctCO2,r1i1p1f1,TaiESM1,0100,3.2471380595996493
tas,1pctCO2,r1i1p1f1,TaiESM1,0101,3.467574278091604
tas,1pctCO2,r1i1p1f1,TaiESM1,0102,3.482056072829664
tas,1pctCO2,r1i1p1f1,TaiESM1,0103,3.445926839755259
tas,1pctCO2,r1i1p1f1,TaiESM1,0104,3.5098905267452096
tas,1pctCO2,r1i1p1f1,TaiESM1,0105,3.5943639344500866
tas,1pctCO2,r1i1p1f1,TaiESM1,0106,3.578891419744025
tas,1pctCO2,r1i1p1f1,TaiESM1,0107,3.5386049923436076
tas,1pctCO2,r1i1p1f1,TaiESM1,0108,3.578363336482596
tas,1pctCO2,r1i1p1f1,TaiESM1,0109,3.7532644403819972
tas,1pctCO2,r1i1p1f1,TaiESM1,0110,3.835988657877806
tas,1pctCO2,r1i1p1f1,TaiESM1,0111,3.827447488121777
tas,1pctCO2,r1i1p1f1,TaiESM1,0112,3.866893760273058
tas,1pctCO2,r1i1p1f1,TaiESM1,0113,3.9316651582453233
tas,1pctCO2,r1i1p1f1,TaiESM1,0114,4.03898546221842
tas,1pctCO2,r1i1p1f1,TaiESM1,0115,4.080006404356254
tas,1pctCO2,r1i1p1f1,TaiESM1,0116,3.997555871780037
tas,1pctCO2,r1i1p1f1,TaiESM1,0117,4.0330158464692545
tas,1pctCO2,r1i1p1f1,TaiESM1,0118,4.021270140601928
tas,1pctCO2,r1i1p1f1,TaiESM1,0119,4.076130936403445
tas,1pctCO2,r1i1p1f1,TaiESM1,0120,4.329113739654588
tas,1pctCO2,r1i1p1f1,TaiESM1,0121,4.522181081666645
tas,1pctCO2,r1i1p1f1,TaiESM1,0122,4.466676490526936
tas,1pctCO2,r1i1p1f1,TaiESM1,0123,4.454236317899415
tas,1pctCO2,r1i1p1f1,TaiESM1,0124,4.442388121008435
tas,1pctCO2,r1i1p1f1,TaiESM1,0125,4.640601852962163
tas,1pctCO2,r1i1p1f1,TaiESM1,0126,4.712254146368878
tas,1pctCO2,r1i1p1f1,TaiESM1,0127,4.6636229823271265
tas,1pctCO2,r1i1p1f1,TaiESM1,0128,4.813490394941198
tas,1pctCO2,r1i1p1f1,TaiESM1,0129,4.76787828141147
tas,1pctCO2,r1i1p1f1,TaiESM1,0130,4.75479348897295
tas,1pctCO2,r1i1p1f1,TaiESM1,0131,4.802250737208681
tas,1pctCO2,r1i1p1f1,TaiESM1,0132,4.869207891157487
tas,1pctCO2,r1i1p1f1,TaiESM1,0133,4.895661849666055
tas,1pctCO2,r1i1p1f1,TaiESM1,0134,5.114902186374536
tas,1pctCO2,r1i1p1f1,TaiESM1,0135,5.3863404005576285
tas,1pctCO2,r1i1p1f1,TaiESM1,0136,5.2160305300444065
tas,1pctCO2,r1i1p1f1,TaiESM1,0137,5.267768686705097
tas,1pctCO2,r1i1p1f1,TaiESM1,0138,5.457823788608778
tas,1pctCO2,r1i1p1f1,TaiESM1,0139,5.414081396716654
tas,1pctCO2,r1i1p1f1,TaiESM1,0140,5.646471314519431
tas,1pctCO2,r1i1p1f1,TaiESM1,0141,5.607398445799504
tas,1pctCO2,r1i1p1f1,TaiESM1,0142,5.4555918795481375
tas,1pctCO2,r1i1p1f1,TaiESM1,0143,5.417608782516481
tas,1pctCO2,r1i1p1f1,TaiESM1,0144,5.549763663726935
tas,1pctCO2,r1i1p1f1,TaiESM1,0145,5.734962443100187
tas,1pctCO2,r1i1p1f1,TaiESM1,0146,5.610126918904655
tas,1pctCO2,r1i1p1f1,TaiESM1,0147,5.655839451075792
tas,1pctCO2,r1i1p1f1,TaiESM1,0148,5.757288487613096
tas,1pctCO2,r1i1p1f1,TaiESM1,0149,5.732762530497041
tas,1pctCO2,r1i1p1f1,TaiESM1,0150,5.793172459898585
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0001,0.6668065507764709
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0001,0.6668065507764709
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0002,1.4355223720428398
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0002,1.4355223720428398
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0003,2.0366364559056933
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0003,2.0366364559056933
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0004,2.4348307454159226
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0004,2.4348307454159226
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0005,2.6961152999140836
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0005,2.6961152999140836
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0006,2.869229677904798
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0006,2.869229677904798
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0007,2.9994862759778016
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0007,2.9994862759778016
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0008,3.100427579785105
tas,abrupt-4xCO2,r1i1p1f1,TaiESM1,0008,3.100427579785105
