variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0950,-0.46523508372541755
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0950,-0.46523508372541755
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0951,-0.4936840193492458
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0951,-0.4936840193492458
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0952,-0.5475840154999787
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0952,-0.5475840154999787
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0953,-0.45050766053287816
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0953,-0.45050766053287816
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0954,-0.419957005802587
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0954,-0.419957005802587
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0955,-0.5257823659021028
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0955,-0.5257823659021028
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0956,-0.4814893943279799
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0956,-0.4814893943279799
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0957,-0.37030941532509587
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0957,-0.37030941532509587
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0958,-0.48480179238111987
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0958,-0.48480179238111987
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0959,-0.46871557135710873
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0959,-0.46871557135710873
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0960,-0.36374359643861
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0960,-0.36374359643861
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0961,-0.3253164892939253
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0961,-0.3253164892939253
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0962,-0.4706536583224761
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0962,-0.4706536583224761
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0963,-0.39006459436780005
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0963,-0.39006459436780005
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0964,-0.28633411657608576
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0964,-0.28633411657608576
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0965,-0.22445313401618705
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0965,-0.22445313401618705
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0966,0.03873044445492724
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0966,0.03873044445492724
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0967,0.011000497311101753
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0967,0.011000497311101753
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0968,-0.184797367042961
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0968,-0.184797367042961
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0969,-0.10554553542368694
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0969,-0.10554553542368694
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0970,0.10293586081814965
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0970,0.10293586081814965
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0971,0.0359044424668582
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0971,0.0359044424668582
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0972,-0.019430096677979236
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0972,-0.019430096677979236
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0973,-0.05933235661660774
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0973,-0.05933235661660774
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0974,-0.21991592530247317
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0974,-0.21991592530247317
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0975,-0.038219407484632484
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0975,-0.038219407484632484
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0976,0.10639850373945592
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0976,0.10639850373945592
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0977,0.10048974027733948
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0977,0.10048974027733948
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0978,0.17032841059466364
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0978,0.17032841059466364
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0979,0.2107803402024615
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0979,0.2107803402024615
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0980,0.20018963382119637
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0980,0.20018963382119637
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0981,0.24189932346354226
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0981,0.24189932346354226
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0982,0.3310426313525454
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0982,0.3310426313525454
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0983,0.22063905242163173
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0983,0.22063905242163173
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0984,0.42507735347732023
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0984,0.42507735347732023
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0985,0.4287829683919995
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0985,0.4287829683919995
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0986,0.3362052115266465
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0986,0.3362052115266465
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0987,0.5119685306326005
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0987,0.5119685306326005
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0988,0.33285002212085146
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0988,0.33285002212085146
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0989,0.4339567949660932
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0989,0.4339567949660932
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0990,0.4813045056156966
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0990,0.4813045056156966
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0991,0.4890941174220984
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0991,0.4890941174220984
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0992,0.6136296142529432
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0992,0.6136296142529432
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0993,0.6010376811784681
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0993,0.6010376811784681
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0994,0.7133930177436127
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0994,0.7133930177436127
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0995,0.6810564843379439
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0995,0.6810564843379439
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0996,0.7974405178567281
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0996,0.7974405178567281
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0997,0.6152248780071545
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0997,0.6152248780071545
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0998,0.6707059514275215
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0998,0.6707059514275215
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0999,0.8116089753738152
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,0999,0.8116089753738152
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1000,0.7899035016063749
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1000,0.7899035016063749
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1001,0.8250069237720368
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1001,0.8250069237720368
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1002,0.8298730474238596
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1002,0.8298730474238596
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1003,0.8989355089166793
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1003,0.8989355089166793
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1004,1.0166827793662492
