variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,NESM3,1850,-0.6643430443131706
tas,1pctCO2,r1i1p1f1,NESM3,1851,-0.6474212241573696
tas,1pctCO2,r1i1p1f1,NESM3,1852,-0.5759018676382652
tas,1pctCO2,r1i1p1f1,NESM3,1853,-0.5272224364314297
tas,1pctCO2,r1i1p1f1,NESM3,1854,-0.5473793857235023
tas,1pctCO2,r1i1p1f1,NESM3,1855,-0.4520432010317563
tas,1pctCO2,r1i1p1f1,NESM3,1856,-0.4004670961720649
tas,1pctCO2,r1i1p1f1,NESM3,1857,-0.5499439264277726
tas,1pctCO2,r1i1p1f1,NESM3,1858,-0.5875846132816491
tas,1pctCO2,r1i1p1f1,NESM3,1859,-0.2073925933551095
tas,1pctCO2,r1i1p1f1,NESM3,1860,-0.3895649358987612
tas,1pctCO2,r1i1p1f1,NESM3,1861,-0.3190662446573924
tas,1pctCO2,r1i1p1f1,NESM3,1862,-0.19578941790678073
tas,1pctCO2,r1i1p1f1,NESM3,1863,-0.18676655650659768
tas,1pctCO2,r1i1p1f1,NESM3,1864,-0.1491611934987418
tas,1pctCO2,r1i1p1f1,NESM3,1865,0.0018787524366530306
tas,1pctCO2,r1i1p1f1,NESM3,1866,0.05475861781781077
tas,1pctCO2,r1i1p1f1,NESM3,1867,-0.0782145988944194
tas,1pctCO2,r1i1p1f1,NESM3,1868,-0.06943611649199966
tas,1pctCO2,r1i1p1f1,NESM3,1869,0.08378330889223662
tas,1pctCO2,r1i1p1f1,NESM3,1870,-0.14101124193280157
tas,1pctCO2,r1i1p1f1,NESM3,1871,-0.03138479188112342
tas,1pctCO2,r1i1p1f1,NESM3,1872,0.032264436059563195
tas,1pctCO2,r1i1p1f1,NESM3,1873,0.0894562233538636
tas,1pctCO2,r1i1p1f1,NESM3,1874,0.04737926266284376
tas,1pctCO2,r1i1p1f1,NESM3,1875,0.023713935844625667
tas,1pctCO2,r1i1p1f1,NESM3,1876,0.12067675120738386
tas,1pctCO2,r1i1p1f1,NESM3,1877,0.0735647120889098
tas,1pctCO2,r1i1p1f1,NESM3,1878,0.2128638723011136
tas,1pctCO2,r1i1p1f1,NESM3,1879,0.25812884499237043
tas,1pctCO2,r1i1p1f1,NESM3,1880,0.31493734951578745
tas,1pctCO2,r1i1p1f1,NESM3,1881,0.24224430857356083
tas,1pctCO2,r1i1p1f1,NESM3,1882,0.41871504874745824
tas,1pctCO2,r1i1p1f1,NESM3,1883,0.6934526636956662
tas,1pctCO2,r1i1p1f1,NESM3,1884,0.6297448449952299
tas,1pctCO2,r1i1p1f1,NESM3,1885,0.6316769622566198
tas,1pctCO2,r1i1p1f1,NESM3,1886,0.7473190743864961
tas,1pctCO2,r1i1p1f1,NESM3,1887,0.7931713689608841
tas,1pctCO2,r1i1p1f1,NESM3,1888,0.8575577092625508
tas,1pctCO2,r1i1p1f1,NESM3,1889,0.5644716019590419
tas,1pctCO2,r1i1p1f1,NESM3,1890,0.6078253179039166
tas,1pctCO2,r1i1p1f1,NESM3,1891,0.6952831118175027
tas,1pctCO2,r1i1p1f1,NESM3,1892,0.7334706966269096
tas,1pctCO2,r1i1p1f1,NESM3,1893,0.710502800854897
tas,1pctCO2,r1i1p1f1,NESM3,1894,0.916175238512551
tas,1pctCO2,r1i1p1f1,NESM3,1895,0.8972858692381465
tas,1pctCO2,r1i1p1f1,NESM3,1896,0.8188846607858977
tas,1pctCO2,r1i1p1f1,NESM3,1897,0.9642277953018947
tas,1pctCO2,r1i1p1f1,NESM3,1898,1.2210970383014796
tas,1pctCO2,r1i1p1f1,NESM3,1899,1.0913550619983994
tas,1pctCO2,r1i1p1f1,NESM3,1900,1.2238043958061553
tas,1pctCO2,r1i1p1f1,NESM3,1901,1.3047811376860636
tas,1pctCO2,r1i1p1f1,NESM3,1902,1.139245809933925
tas,1pctCO2,r1i1p1f1,NESM3,1903,1.1634595038557336
tas,1pctCO2,r1i1p1f1,NESM3,1904,1.089306007482378
